 time            v(A)            v(B)            v(A_GT_B)       v(A_LT_B)       v(A_EQ_B)      
 3.42980561e-10  1.20000000e+00  0.00000000e+00  1.05496187e+00  6.06773367e-05  1.19832221e+00 
 3.43969119e-10  1.20000000e+00  0.00000000e+00  1.06247794e+00  5.92708904e-05  1.19831209e+00 
 3.45298444e-10  1.20000000e+00  0.00000000e+00  1.07196888e+00  5.74717528e-05  1.19829821e+00 
 3.46667788e-10  1.20000000e+00  0.00000000e+00  1.08107098e+00  5.57232259e-05  1.19828301e+00 
 3.48329147e-10  1.20000000e+00  0.00000000e+00  1.09125804e+00  5.37336497e-05  1.19826252e+00 
 3.50090830e-10  1.20000000e+00  0.00000000e+00  1.10111054e+00  5.17652044e-05  1.19823735e+00 
 3.51942369e-10  1.20000000e+00  0.00000000e+00  1.11049898e+00  4.98355398e-05  1.19820611e+00 
 3.53758216e-10  1.20000000e+00  0.00000000e+00  1.11882635e+00  4.80693197e-05  1.19816992e+00 
 3.55652231e-10  1.20000000e+00  0.00000000e+00  1.12666709e+00  4.63514486e-05  1.19812557e+00 
 3.57545243e-10  1.20000000e+00  0.00000000e+00  1.13371961e+00  4.47558388e-05  1.19807401e+00 
 3.59514939e-10  1.20000000e+00  0.00000000e+00  1.14030515e+00  4.32204103e-05  1.19801273e+00 
 3.61158853e-10  1.20000000e+00  0.00000000e+00  1.14526683e+00  4.20343580e-05  1.19795633e+00 
 3.62680512e-10  1.20000000e+00  0.00000000e+00  1.14946488e+00  4.10125082e-05  1.19790139e+00 
 3.64333447e-10  1.20000000e+00  0.00000000e+00  1.15363159e+00  3.99840427e-05  1.19784222e+00 
 3.65822377e-10  1.20000000e+00  0.00000000e+00  1.15706206e+00  3.91293228e-05  1.19779433e+00 
 3.67173700e-10  1.20000000e+00  0.00000000e+00  1.15993207e+00  3.84112895e-05  1.19776074e+00 
 3.68521707e-10  1.20000000e+00  0.00000000e+00  1.16258194e+00  3.77483023e-05  1.19774117e+00 
 3.70214979e-10  1.20000000e+00  0.00000000e+00  1.16563373e+00  3.69891367e-05  1.19773925e+00 
